,Protein IDs,lab2,lab3,non2,non3
356,P60840,76.15625,71.52560380153062,69.88448485083377,66.18007600330914
357,O08749,931.8402777999999,807.0689844486134,839.3739240756165,780.5188989938665
358,O88587,43.76388889,53.6154421700232,42.65505359273287,43.69915006314304
359,A0A3Q4L2U5,42.34375,49.359414322624964,40.45481891374812,41.35801627394254
360,Q9Z140,1177.881944,1093.0165344474542,1101.881875047421,1002.5490059861118
361,F6ZQQ3,125.05902780000001,118.96966731323717,109.2290064373304,113.36524982857392
362,O09118,10.88819444,11.065119313550735,9.988603989251013,9.965073708052051
363,P50396,520.9375,504.26878098985964,459.773491563057,474.3590166265254
364,O88704,129.5694444,152.09422972965038,131.28112214164398,122.32197448016542
365,P40142,466.4236111000001,442.0461516419323,399.1414844697233,427.9290472510736
366,P42125,186.48958330000002,188.5096778724808,167.68023395821845,172.65181962415102
367,Q9CWU3,93.26388889,92.32178924585514,81.72946616634398,86.67330385237756
368,Q60865,77.16319444,70.14840959467716,69.7578005616159,66.66038603673103
369,P47791,105.58680559999999,105.87249520158653,96.47461287766178,96.33992075082499
370,Q9D1M0,80.57638889,94.03083747058787,74.17817746712927,80.97906232897496
371,M0QWY0,32.29791667,29.81819015652455,29.678057651438642,27.87701275120903
372,P13645,378.19444439999995,442.29504215932394,348.0288970988329,380.8042897950179
373,P97355,216.3645833,196.8834609868197,194.92640561167792,187.77101261266495
374,Q8BHN3,89.83680556,98.5717066808104,87.36691716684363,83.56790317451257
375,P70704,316.3125,307.2193929383488,292.93932775650956,280.6490762412713
376,Q9CQN3,29.732291670000002,32.668263139838054,27.79996301361653,28.43979110432829
377,Q80X50,121.82291670000001,94.00318297042534,114.6085644102555,92.66962714352543
378,P62331,52.92708333,54.273066222436185,49.221371930899664,48.53245851236675
379,P48668,257.0729167,257.66805635815376,252.3279632126822,223.4106208451011
380,Q9EP69,20.346875,19.826618615423584,18.209509662513593,18.52909212508434
381,Q8BH58,71.85416667,74.08641068224188,65.83058750464882,66.820489381205
382,E9Q8N8,246.19097219999998,249.6040035946624,226.7332117812243,225.7457130113007
383,Q9D0R2,68.27777778,77.69808863284503,59.68639934727761,69.73557853869147
384,Q99LT0,123.3402778,109.0251084112622,110.69944911075244,105.65914365247015
385,P19536,349.72222220000003,258.3538879175832,311.5664431506799,271.2905826987703
386,P62315,61.416666670000005,56.73597617161637,58.98058685830165,51.526088934164996
387,Q5SVL6,57.81944444,55.54683258498287,53.72318873848602,50.99442500518539
388,A0A0G2JDX4,116.7743056,116.94535777709424,87.29000170087907,119.99292399786657
389,P12787,382.6041667,354.5307147027286,323.47476662382945,351.2909000570988
390,O70250,72.32638889,77.33858009887422,69.7668494468631,66.72684402894096
391,P70670,234.85416669999998,229.4825879001449,215.76597172226556,211.45120321976057
392,Q9CQ91,50.19444444,45.61167621720469,45.398220969578006,43.665921062688085
393,Q9WUK2,86.59027778,112.40448855094274,82.63887841050237,92.38264946373242
394,A0A1D5RML0,45.50347222,50.05188304747279,42.19129860495203,44.07373146349915
395,F6RCU2,182.65277780000002,174.48331442156584,163.1105504917324,165.54987696613793
396,Q9JII6,594.3055555999999,627.3147217640421,531.2596278126391,573.5928808238835
397,Q9CR62,188.59027780000002,177.56402597223433,172.45351704958307,166.77028737012054
398,Q6NZD2,28.248958329999997,32.9614008479324,26.43810687194832,28.332249992192185
399,A0A0R4J094,39.92013889,42.07687778374354,37.201747266937325,37.49439033041403
400,A0A0R4J0M1,70.67708333,71.63069090533402,62.91684878748556,66.67246930883283
401,Q8C419,121.2604167,126.4861609384668,110.56371593628735,114.8182631052419
402,Q9JKB1,136.94791669999998,136.6077086510393,121.46308950574144,128.2639231382047
403,P24527,91.00347222,93.53858733265116,83.17728664619358,85.22633213781089
404,P05213,1783.2291670000002,1816.126451082361,1534.3277550549458,1724.222374629167
405,Q3UJU9,93.8125,90.67358093422314,82.13666567670887,86.89986518906147
406,Q6URW6,91.33680556,97.7476025249944,79.35866013401072,90.61849185866838
407,Q9CPT4,59.67708333,66.17722312603222,51.37500488669484,60.90270733696895
408,Q9DBC7,145.75347219999998,157.29327609471375,136.0770275438545,139.19022099449106
409,P55012,75.21527778,94.36822240124285,67.21054140378106,81.640621426524
410,A2A9X5,157.04861110000002,189.71541408593848,154.66794739703604,156.59315231454642
411,A0A2I3BR94,155.04861110000002,148.52126807290315,137.27147935405566,142.07510204567265
412,D3YYD5,84.5625,73.92601456218443,71.4001719244311,75.62919403872391
413,A0A0H2UH27,101.2222222,109.34036973860135,96.03574230150761,95.80221523364422
414,P41241,51.13888889,80.67371303192313,46.76460154735463,64.63341730477751
415,Q8BJY1,148.3993056,151.6738812985078,135.2173840317367,139.2204292399952
416,Q6P9K8,289.22569439999995,285.76503033918345,270.25379061913696,261.11344755619655
417,Q9EPJ9,143.93402780000002,151.72919029883286,134.11794535375148,135.8673214709933
418,Q9CRB6,136.33333330000002,118.00175974383285,115.2419858693753,121.38854184297539
419,Q63912,55.73958333,64.63410191820361,46.78722374092708,59.552401790516754
420,P60761,179.72222219999998,341.62159330687183,165.75282289905664,260.9261569212683
421,Q9R111,370.65972220000003,321.64398105780066,338.84881034512824,313.53067774044496
422,F8WI35,185.26736110000002,389.7404266161724,176.88294289246522,287.37039577152785
423,P62806,326.49652779999997,795.3434756469696,264.4987041625451,602.4416906397032
424,Z4YLR9,45.61458333,49.71228577082233,42.428831643977965,44.17341845616405
425,F6SH61,31.16666667,31.146159346398537,28.740141441554684,28.681758608809528
426,A0A1W2P799,182.16666669999998,176.78416907083692,166.4495864767246,165.57102272929086
427,Q3UGX2,50.09375,61.22706727836055,45.80994491605133,52.982123113682974
428,P17182,4428.125,3852.991136766225,3918.073688731074,3848.219774861192
429,Q3TMU8,277.86805560000005,251.7499929092198,257.9518409960693,239.37866367919193
430,Q4VGL6,6.273611111,6.100030036428465,5.9243004321984625,5.584283755106132
431,Q9CPQ1,306.99305560000005,308.1596458801587,280.85455111876723,285.06249096538244
432,E9Q3M9,74.65625,98.98652421510626,70.99749685017464,81.79770394644756
433,P63101,3342.118056,3214.061524296763,2952.4679160514265,3090.9007565627985
434,P56480,2011.4583329999998,1939.2442942164264,1837.1937025654788,1822.9426996099492
435,Q68ED2,47.38888889,67.75906062771675,47.2441920745453,53.41712087454811
436,P62484,66.00347222,89.81629138139792,62.3965383092584,73.97982752297699
437,Q99LF4,93.57986111,95.80072559249237,92.04971153604,83.84581840675419
438,Q91VD9,1023.6111109999999,999.8208628467307,942.8930884304696,931.7712450220157
439,Q61941,75.95833333,79.71133637529451,64.48682912044464,76.09742079134404
440,D3Z7P4,452.39583330000005,405.89065576239994,406.71539536251044,397.35837126949644
441,P80315,192.8055556,196.634570469428,178.68366955816603,179.83834516077692
442,D3YUK4,290.3125,268.469904812954,260.33622033672776,260.228347955214
443,D3Z2H9,424.34027779999997,341.8262365857739,393.2823359305163,341.8357404421828
444,P47746,108.5520833,84.46237980905282,108.09337224441708,80.69510545633247
445,Q6P1J1,777.5694444000001,674.1614481614405,703.8669758462728,666.1205294832381
446,P02802,477.5694444,266.334977228374,455.56576337615564,305.857800608296
447,P97384,100.2152778,99.20776023233543,92.19449358272193,92.23160858420974
448,Q3V2Y9,56.21527778,60.9339295543372,50.375103868246626,55.80054610305499
449,O55057,25.17534722,28.116332119993125,24.236062415914123,24.364103752378032
450,Q9CQJ8,204.39583330000002,206.42426425969518,186.51547351761891,191.8038043830186
451,Q9QYB5,57.60069443999999,59.7558477773261,53.325038100337956,54.48951118005871
452,P63216,78.55208333,90.89481695145233,69.96592475290676,81.74635005088983
453,A0A1B0GSA1,63.91666667,59.130856035423484,57.0577002743394,57.63116168292907
454,Q9DCR2,139.6180556,137.3930964970704,126.9964784105957,129.23964721470117
455,P35438,204.6805556,260.35054292170565,196.79047453926117,217.5170053102689
456,A2A5R2,9.435763889,9.622107402363493,8.573359468927562,8.944943537634332
457,P61161,522.5694444000001,529.7607008357595,495.109360242635,479.9777376753668
458,P35486,642.6041667000001,613.2662348531724,596.2758163877708,576.0095349832458
459,Q99KY4,50.92013889,61.050078467762994,49.00872329047,51.8855662552688
460,A0A1Y7VNT1,31.86666667,28.71809406965319,31.227678008879465,26.45692631685137
461,Q3TXX4,445.31249999999994,423.2410902570965,396.2639413065792,409.5624751353235
462,O88745,49.05555556,40.99890530018801,42.804812529558355,42.37905269259538
463,A0A0G2JGQ5,26.71076389,26.187154066957937,23.789952731562174,25.05466269775143
464,Q9CPU0,119.72916670000001,140.8609710500142,103.52821329222179,128.396839053025
465,F6RQR3,36.08333333,45.75105490694405,33.59034005100542,39.06823639769967
466,E0CZD7,101.3784722,97.20004338673264,98.26629072326735,88.49787777445086
467,Q6PDG5,48.5625,49.18187240959955,42.304862013819054,47.142882333758685
468,Q8C7M3,29.303125,45.12606316504142,22.32086738115441,39.808336750860505
469,P40124,381.0416667,347.79960900317496,355.1322663496767,331.92745810169924
470,P62627,81.83333333,79.30758063469207,72.09241109205145,76.82845869695349
471,Q8CAD1,49.64236111,54.71056044654673,46.76460154735463,48.523396064815365
472,O55042,1074.756944,1057.5081539131404,993.2500945021611,987.7772067334015
473,Q8BWG8,202.68402780000002,192.76847115237342,186.0720784662652,183.1400989211217
474,Q8BW75,107.64583329999999,117.91326534649859,98.30248623819543,106.88257485490334
475,P26883,353.47222220000003,376.54369832942297,309.3404192041197,353.73776246196513
476,Q8VD62,33.35555556,32.59746760604164,31.367483165417823,30.190355011965398
477,A2AH27,30.05659722,34.840247710990376,26.5009965755525,31.655149559189695
478,Q8BKZ9,369.34027779999997,324.7025689892243,315.7877446980281,333.95140602650224
479,A0A087WQE6,191.89236110000002,183.3438168407107,178.74701168974462,172.50682034152945
480,P00761,80.04166667,78.80979959990866,74.30033732023875,73.52368404245865
481,Q9D164,57.072916670000005,55.74041410204953,56.07589701335524,50.09422130755059
482,A2AUK8,569.8958332999999,526.7740146270588,528.2734981568324,503.6005327639038
483,D3Z786,84.42013889,94.83834891993476,79.05099828318284,84.12977527939671
484,E9PZ00,369.7916667,362.6722002132217,317.49798264156067,356.2752494293449
485,D6RGM3,58.65972222,62.57660696912249,57.37893544652292,54.84898850116251
486,Q91WS0,270.36805560000005,238.89064945755152,260.98773955331154,225.55238060547205
487,O35857,82.63541667,75.34745595974054,80.84720056489681,69.62984991432567
488,P58389,318.97222220000003,310.3996605366841,291.54127606082216,294.1732773819466
489,F7CTF8,46.01041667,51.28416765181119,43.31743147161336,45.48143255460991
490,E9Q7A8,93.5625,93.97552847026283,86.53442038864982,87.38923769613461
491,Q9CR00,95.68055556,94.4124695919455,89.4662568632771,87.71850681523402
492,A0A1B0GSQ6,81.23263889,77.13393678811416,76.72091218885569,72.20660748776145
493,Q9Z1Z2,126.39930559999998,104.90458763218223,116.86173503861805,105.01268860807356
494,P59999,248.25,251.38495343061533,231.36623737928895,232.1256801416561
495,Q9CZ13,800.7291667000001,731.2403400968427,736.8501361858298,707.747398524471
496,A0A1Y7VJ48,75.88194444,67.15066159228324,69.78494720432715,65.82361950675575
497,Q80YA7,83.27777778,82.22236515252743,79.82920178898456,75.22742526961376
498,Q99LX0,532.0486111,485.23142184188816,491.53505337151927,469.01216909122513
499,Q3UN10,17.22152778,17.25972775136675,14.936078040184555,16.76402828918508
500,A0A0A6YY91,32.58611111,29.06156298365375,31.197364266104476,27.61027454283408
501,Q6PF96,314.12152779999997,282.6179479307806,262.95134602315846,292.88942986250424
502,D3YVI6,73.23263889,74.14171968256693,70.79389709499219,66.9020514613672
503,Q63810,13.377430559999999,16.34657609578861,14.042953776440747,13.159588514405364
504,Q8BFQ8,109.17708329999999,107.89680473772944,99.46074262468119,102.29697340111703
505,P47754,172.4618056,172.81298252254703,166.51745314865465,156.78346383492493
506,P15864,616.3194444000001,681.9600176532842,590.7560008173025,601.8073188761084
507,Q8JZK9,27.06736111,30.883441570961065,26.664328820703222,26.51190519664962
508,A0A2R8VHJ0,47.45833333,67.62631902375085,45.407269841794836,55.45919369445387
509,Q8BRB6,88.40972222,78.67705799594275,82.14119011281728,76.64418880827593
510,Q9CQ69,393.0208333,409.90608938988953,359.43048338905015,380.59283259848587
511,P84075,539.3055555999999,485.8895989170842,496.24046992125767,474.3590166265254
512,P35908,122.88194440000002,128.8755099054272,148.97620307202274,94.9926360289232
513,P45878,129.7430556,147.14960477882542,122.71635910262545,130.0341223401699
514,P26040,471.94444440000007,524.7054579002133,451.1861063044052,463.54448892190635
515,Q9QXL2,331.43055560000005,335.2444651966553,314.4485107238716,307.30779317351295
516,Q80SZ7,95.90277778,108.10697896126523,81.0643736414349,102.28186932186472
517,Q9D1X0,75.67708333,75.67930999354881,66.92097731041721,72.96785356927543
518,P61982,1838.1597219999999,1649.5357319724765,1679.0193148389533,1623.901016029646
519,E9PX29,110.64583329999998,118.30595926154962,99.48336481825365,110.20849517685163
520,A0A0G2JDL3,85.54861111,89.97668748552637,79.19578032986477,82.79759463674725
521,Q9D0E1,515.7291667,559.9483551628794,484.7031505477881,504.8390680455892
522,E9PYI8,63.62152778,52.14754120391098,56.94911374258557,54.04847178749266
523,Q9D6J5,194.57638889999998,176.97221959548295,184.93191983724347,168.60392377454505
524,A2AGN7,73.35416667,78.35626577175688,67.93897608632946,71.75046399854318
525,P11983,605.8680555999999,560.9439172324462,564.0165662164716,539.0347253097095
526,Q8CFV9,28.921527779999998,30.902799725853534,25.41241655986392,29.220370426425134
527,Q91V12,367.6041667,338.41920193000186,354.75673783994915,317.6087817485556
528,Q99K46,41.66666667,35.25838378020845,38.25684643978718,35.4492966946578
529,P68254,867.2916667000002,773.109255987117,793.7223344233597,763.4814866353161
530,Q9Z130,55.35763889,45.87881870056213,52.76853210718271,45.254871217926
531,Q9DCX2,846.9791667000002,802.6442641040296,771.281116992206,777.0751666623514
532,Q6ZWZ7,90.35763889,83.40044692953852,89.74677208442411,76.59283490401823
533,Q6PB66,46.58680556,60.29787601874117,41.25609705412705,53.2600383459246
534,P12023,59.22222222,58.212726569497505,54.23897478060477,55.44711042235206
535,P09528,40.95833333,69.7169993698412,33.50482815382879,58.785114068601885
536,Q6P5F9,106.30555559999999,107.29393659914265,98.47893936369702,100.5992737969629
537,P02798,268.84722220000003,141.6684824993611,251.66739517600303,174.841912507729
538,Q7TMF3,49.38541667,49.082316202642865,45.687785062941856,46.384657068095166
539,P63260,3938.888889,3831.0334609929682,3640.227889057744,3651.866618431794
540,Q8BPW9,88.47916667,93.33394402189109,82.20905670656504,86.15372319549974
541,Q6PGN3,91.42361111,91.6857357102591,85.88742560817437,85.56164290601113
542,Q03265,5119.097222,5076.426301371195,4757.447613197603,4792.829495947627
543,Q9D8W7,213.27083330000002,251.4347315340937,186.82765976546403,231.34026749853862
544,A0A0R4IZX5,425.03472220000003,428.25761697843154,413.5246761360034,389.6854941373473
545,P63038,1721.25,1495.334228489391,1607.1712233097862,1479.354885365502
546,Q8R105,20.76597222,17.614811545559593,19.061461521185766,17.81315830742716
547,Q61166,89.20138889,91.75210650427755,80.27712125038596,87.28955065126998
548,Q8BRV5,128.4097222,142.43727765485204,115.22841256105006,132.12754906433332
549,A2BE93,142.96875,108.34480766903452,122.13270647978933,120.98073144216431
550,O88543,72.69444444,81.53653349752405,66.65855984673424,74.42690855594391
551,D3YYG8,136.36458330000002,126.7295205590118,123.33620725341999,124.95008601005864
552,Q60625,924.4791667000001,907.4548264101732,889.7309301473078,840.5727565548584
553,E9Q2A6,382.46527779999997,370.4873624593214,355.9376164200074,352.922141660343
554,Q8C605,573.9930555999999,623.8855636483153,495.6070484751683,596.3698468652942
555,P62908,313.96875,337.9822608879642,286.45128218126086,314.0744249415264
556,Q8BK30,217.7152778,170.71677131146794,197.23839400066257,180.39719644111065
557,F8WIT2,189.72916669999998,196.25846926084606,183.3890861079045,178.17387451357794
558,E9QNQ4,124.24305559999999,115.68431248366659,102.51473895241794,120.74510759702932
559,Q8K400,217.39236110000004,234.45486738299041,205.8800724404938,213.0069244267432
560,Q9EPL8,38.24652778,58.732631207596754,37.89443887556242,46.91330018122432
561,A0A0R4J0Q5,239.47916669999998,237.21478669354397,226.7467851416711,221.99989892074
562,P35802,574.0277778,579.472433456367,521.667817138522,553.2929852588444
563,P03995,1894.2708329999998,1630.8965974930418,1608.3475777404046,1731.9556682523248
564,Q922D8,224.45486110000002,266.3847553318523,212.13284712961882,234.99243622813526
565,Q9QZ05,15.897222219999998,23.395155548321824,14.603531777730014,19.659784214788672
566,O88998,81.01736111,86.8296051726974,79.47629555101177,77.2634564578186
567,D3YVM5,91.37152778,87.85282174242677,84.87395128140092,84.24758717586434
568,Q91VW3,177.19791669999998,162.55316234101986,168.06481128804128,156.37867423256444
569,P63330,618.8541667000001,638.2659045292773,584.2408086514641,590.8115421334621
570,P06745,1044.548611,1033.6699732120032,959.0453356315094,989.2574075441227
571,B1AU25,157.1180556,186.56833183682548,148.79974990743,164.57415288964145
572,P56564,45.88194444,47.05136958072652,41.793600407808725,44.680915840940045
573,Q9WTL7,177.51736110000002,178.61489701026824,164.23261135025973,169.16277505487875
574,Q02053,1088.159722,1068.1274827082832,1044.6024772995265,995.5709171955652
575,F6YNQ1,452.8819444,490.010119775809,423.7272860756679,449.2862289727715
576,Q61081,154.09027780000002,150.89955524617017,142.72795279294533,144.2893614038546
577,O88485,279.43055560000005,291.3125232852343,256.57641148092387,273.92171502711403
578,F8WGT1,126.3472222,114.53388520681803,123.69816237664,108.39600453558009
579,E9Q6I5,19.95625,18.18615356256278,17.052610612072513,18.838725941155733
580,A0A1B0GRM4,182.2118056,201.52388649957285,173.93300864734346,181.30646260369673
581,P05064,3224.409722,2996.420593203735,3005.6753196077993,2912.4912577690875
582,Q64332,968.8194444,941.1933188385112,906.4261100722689,897.6360041619042
583,M0QW69,12.60902778,14.170719880914604,11.4106351676462,13.103703386371992
584,Q99KU0,10.00173611,10.654173415012082,8.704568199466014,10.271082548582875
585,Q5SQB0,290.14930560000005,273.6800129239238,260.6167354536317,271.14558341614867
586,P50247,366.9791667,358.18663987589235,340.6088170597926,342.8930265988414
587,Q9QXV0,150.30902780000002,151.57985598839784,138.8369352639367,143.85436364298945
588,Q8K1K2,82.66666667,73.6218150444677,77.5896044819776,72.40296063984088
589,O08553,3686.8055560000003,3486.1818227807316,3375.6839409250265,3409.2949507804724
590,Q9D0F3,48.41666667,49.57401325408071,46.73745491767377,45.460286826256755
591,Q9WV18,112.0034722,119.64996805546485,104.7543362594249,110.48036877739233
592,P63085,297.7604167,254.88048256336666,279.43840178288923,254.92983363012038
593,P50516,2295.347222,2206.276163459888,2112.9582592834695,2138.920240277258
594,Q9CQI6,332.69444439999995,291.6554391445939,314.51185298575393,287.50029097489715
595,A0A1D5RM97,16.71840278,14.586643589801094,15.074978314713384,14.892631677929847
596,P97492,67.91319444,68.94267331750355,63.17926625116855,65.06841506564265
597,Q9D0W5,43.58680556,42.26437530153564,40.720855918499595,40.457812576307745
598,F7CYX4,61.822916670000005,67.16172338597664,62.2562806986849,58.77303080520004
599,A0A0R3P9C8,466.4930556,485.91172253632897,422.1256346247981,462.66845180327493
600,P62983,304.65277779999997,374.8899590253704,285.56449220885713,330.4472573779777
601,Q8C163,125.15625,149.94270947045925,117.88878268674715,132.93108658515365
602,Q3UZP4,45.51736111,51.1530853073419,39.69788026547416,48.42068825630001
603,P00920,413.47222220000003,389.0490640324643,351.6574971511282,400.0468991163987
604,Q01768,53.60763889,62.189443950918154,52.1713061499606,54.60128144482541
605,G3UY65,60.12500000000001,60.181727105315375,56.33379004092979,56.903144593170076
606,Q60605,284.55555560000005,290.95854569589716,265.15474778917655,274.1784845484025
607,P62880,409.40972220000003,421.0840390532717,376.8631468427156,399.080237435254
608,P63318,1110.694444,1095.7819846229966,1038.630217727305,1043.6019196677585
609,Q8BVQ5,135.04513889999998,143.8531881555614,133.92339454896816,128.2276732957994
610,A0A1B0GSG5,316.19097220000003,324.02226829478354,289.917002559714,308.3046630131623
611,Q9R0H0,12.28854167,14.750358240002047,10.872226926742847,13.554711474724558
612,Q9Z0S1,117.72916670000001,125.89435459357341,107.7359415703359,118.14418351418975
613,A0A140LHL5,507.9861111,558.4550120585292,403.7156923462569,559.8481598303262
614,A2AJ20,28.19861111,22.222604668157437,26.427700663686817,23.074516637579958
615,P63168,271.15277779999997,255.39485619311628,235.07627733365715,259.8930372392135
616,P62900,287.8645833,298.70733724355233,276.262245602043,274.84608526895244
617,Q9CQA3,261.1006944,248.93476463019923,244.01204438114286,240.34834615878717
618,A0A0J9YUR5,102.04166670000001,101.16016806168417,95.41136971460465,96.24929618831158
619,Q9DCC5,311.625,304.4318191435617,295.2377427850474,288.6572641764204
620,Q9D7S9,199.86458330000002,196.1201968396784,187.15341937375595,187.14268253297072
621,P24369,68.625,74.00344716582532,65.62246331335795,67.40350720574233
622,S4R2K9,182.98263889999998,159.78218130048882,165.3094278477029,163.40811720576696
623,Q9R0Q6,321.34027779999997,311.04677588190253,308.91964633330804,293.04047074202686
624,Q9CQV8,773.4375,702.977439051122,700.8808460601624,706.4182387672716
625,P17183,1142.326389,969.6774557581005,1072.0205775772272,977.3855939438436
626,P17751,1374.479167,1314.8609488961679,1291.5916025163806,1264.8164056843823
627,D3YUT3,79.83333333,88.28423196726274,72.47246397273548,82.41697159599025
628,A0A087WR97,154.92708330000002,151.27565647068107,143.08538353217844,146.18039341383732
629,Q8BIZ1,463.50694439999995,455.25947268293777,434.3416199357451,434.7863035816006
630,Q9QXT0,80.72222222,88.05746505318685,75.96985531273484,80.84312552870462
631,Q91WD5,368.4375,373.14772540362844,335.73147188581294,358.9335690307431
632,A0A0R4J0K1,16.58854167,15.590502009416687,15.6907544704043,15.051224605778625
633,Q3ULQ2,129.4097222,111.67440970523673,118.33217771204012,114.13253750698901
634,Q8CFX3,50.27430556,59.036830725313514,42.88308531853722,55.93044126292446
635,P63325,60.75694443999999,69.77230837016624,54.08514384867563,65.12883141745172
636,D3Z2V6,23.61770833,29.61133448383999,24.991643728143394,24.182250519860816
637,Q8CG76,87.65625,93.37819122852271,81.96021256423768,86.91799009286419
638,E9Q852,26.856597219999998,29.413881345352234,24.587611317842228,27.479473134729485
639,P47738,313.9583333,374.6134140237452,307.7659143438396,326.3691533698671
640,Q9WTT4,729.2361111,664.0399004010811,699.0258260829783,643.3435634418274
641,P62743,122.0659722,119.2296196243223,119.59449619417131,110.88515837975285
642,P07901,899.3402777999999,974.8211931706259,875.2527253488119,879.5715137182
643,P61759,126.3263889,104.78843871875644,120.83419248273006,105.41445741198352
644,Q80SW1,305.75347220000003,314.39297070421884,283.085099605679,298.36617251417414
645,P56393,54.93750000000001,52.72275484233528,51.424773722978536,50.95213355717905
646,A0A0A0MQM0,105.3159722,98.56617578396369,92.39356890179596,100.2881296425659
647,Q9CQC7,205.3993056,230.21819772234267,198.48713912234697,206.61185313013596
648,Q9CRB8,21.69166667,23.27071028962597,20.453178964624197,21.52544128288799
649,D3YUB9,20.65416667,21.866414685037856,19.821114828518684,20.08934450364299
650,P48774,344.03472220000003,318.96702535923754,310.80633744143336,320.20668511994427
651,Q8BGQ7,365.27777779999997,362.0361465979807,342.75792564463126,345.7023871667619
652,A0A571BEM2,94.46527778,104.77737692506301,87.51169921352556,96.95918843516752
653,Q8BL65,113.2604167,98.2343217660844,108.48247399731795,97.24012443105987
654,Q62277,522.6041667,569.6827398253896,513.4333382090556,511.1223690165302
655,P14106,30.680555560000002,25.660612343085255,30.138645539155736,25.274276154499294
656,Q924B0,319.7916667,306.60546294235263,299.87076825280815,296.8527428334975
657,H3BJP2,85.45833333,86.47562753557331,83.462326303449,79.88250547056079
658,Q4W8U9,149.04861110000002,122.9353228850354,139.33009908642222,126.50278633159121
659,O09111,125.7881944,128.0569366464579,121.10565881862988,119.24376119715433
660,G3UYQ8,45.08680556,58.25697377612915,42.20532436731243,51.07900790989802
661,Q9ERS2,152.7743056,165.88276440908007,138.9590951170462,156.61127719224928
662,A2AP32,30.83368056,35.27940121052652,31.013219591400365,30.742862589453097
663,P31230,21.71180556,22.95157734086571,20.559050837319067,21.35204633823205
664,G3UZ28,93.29166667,92.50430896922838,91.4705833493123,85.93320349921673
665,P63017,2137.083333,2178.8428978969127,1981.8852610464482,2081.0413713465928
666,Q91YD9,89.09375,105.18113264973647,79.87444617612947,97.35793635362735
667,Q640R3,54.52430556000001,56.08332991362223,52.56493235200026,52.08494023189864
668,H3BIY2,101.8472222,115.83917769094835,101.58722896382588,101.78041356008968
669,P47941,48.85416667,53.90470825669646,49.70096245809034,47.167048877962294
670,Q6ZWX6,107.3229167,118.32808286486542,100.60995013895013,109.3113122950673
671,A2AWI7,560.0694444000001,559.5611920650302,524.2919917753517,535.6212012236984
672,P29341,203.69097219999998,193.056078043266,198.63192115599853,183.14311980657178
673,Q8CAA7,179.50347219999998,176.86713252353755,161.6944011558544,174.42201882611621
674,Q6PDS5,102.40625,100.18672959543316,99.67791570121925,94.15284866569758
675,O08848,48.22569444,48.20013759807847,47.15370330025549,44.84101918541401
676,P04925,202.88888889999998,200.43429908803807,197.0664652461175,188.10934421411554
677,A0A1D5RLD8,2571.631944,2462.6333963733487,2307.9163365473037,2463.6883601153863
678,Q9D2V7,15.57881944,16.268037303221007,14.909836292513221,15.129765870090374
679,P20108,160.50347219999998,145.44055657002164,152.59122989417506,143.03572204291675
680,P26043,70.49652778,77.99675725371507,66.88930623159756,71.54202757436195
681,P61082,208.4618056,210.01934944011325,210.33212046391793,190.59245646138717
682,Q8BGD9,210.9965278,187.97871148847517,205.91174357143498,182.58124764078798
683,E9Q855,140.87152780000002,145.07551713920415,131.7923837346239,137.6586664361114
684,A0A0G2JER6,33.5875,37.76941255744136,31.952945578333757,34.41315619675265
685,A0A338P799,806.9791667000001,723.9395516397825,737.7097795676436,734.8743422615324
686,D6REI6,33.49305556,30.66275865615975,33.15418413391021,29.18593309789001
687,P60670,43.45138889,39.4391913858903,38.982114009241464,40.34906313609146
688,O70251,106.02777779999998,98.95333881809701,100.04891969665609,96.83835571414946
689,Q921J2,151.79166669999998,179.03524545733976,139.76896972772832,163.84915656353323
690,Q9JHI5,317.28125,289.371177249579,288.12984912415607,293.32442762336933
691,A0A0R4J252,44.69444444,49.784187461687495,42.68808200759721,45.43309946620269
692,P20029,1028.611111,1071.7778768571684,1001.846528711212,987.5959579563728
693,Q9CWJ9,283.6736111,283.03829637785213,260.59411327308965,275.2146250289076
694,A0A087WSF5,43.19444444,43.443010180974596,40.787365176202655,41.38520363399661
695,Q99N15,47.42708333,48.065183632188074,44.76706172851241,45.67778570668933
696,A0A1W2P7Y9,752.7777778,741.6384328588274,725.9462382584495,702.0380529131162
697,P23116,162.0381944,148.88077660687392,156.51391842382102,144.39811084407086
698,Q9D2N9,46.97222222,41.09182442137125,43.19662894151819,42.04676273154565
699,Q80VP1,143.3993056,146.07661010561768,136.02725864241887,138.21449691799458
700,P70333,540.0347222,575.7667301797248,544.8781892293212,514.59630950655
701,P62918,39.69791667,39.170942713606124,37.09949494834133,37.89313828367371
702,G5E8R3,468.1597222000001,438.3902264687684,422.5283097251153,442.48938895925386
703,Q29ZQ5,306.6666667,355.27738625490366,259.091999625091,343.3763574829136
704,Q9D1A2,200.54166669999998,194.57154476686108,185.6513055954535,190.61058133909003
705,G3UZ48,120.65972219999999,131.07680825216767,117.42276546788172,119.44313519988401
706,Q99LD4,215.0972222,210.00828771013582,206.72614259216476,200.207719438177
707,A2RT62,109.0763889,107.04504608175093,104.25212352563139,102.25770276026121
708,P97807,408.9583333,354.26523159037066,386.81238825606596,357.3325356730031
709,O55022,200.31597219999998,226.916250138516,199.00292512537456,201.41302576290732
710,Q9DAK9,233.6805556,208.50941374079682,214.4357865682043,212.3816151454996
